("", [30])
("burn", [17])
("burnd", [2])
("burning", [4])
("burns", [7])
("burnt", [4])
("burs", [3])
("burst", [8])
("bursting", [1])
("burthen", [11])
("burthens", [1])
("burtonheath", [1])
("bury", [5])
("burying", [1])
("bush", [6])
("bushes", [1])
("bushpray", [1])
("bushs", [1])
("busied", [1])
("business", [60])
("businesses", [1])
("buss", [1])
("busy", [6])
("but", [1530])
("butcher", [1])
("butchers", [1])
("butchery", [1])
("butler", [2])
("butt", [7])
("butterflies", [1])
("butterwomens", [1])
("buttery", [1])
("butterybar", [1])
("buttocks", [1])
("buttond", [1])
("buxom", [1])
("buy", [38])
("buyer", [1])
("buying", [1])
("buys", [1])
("buzzard", [3])
("by", [851])
("bydependencies", [1])
("bygone", [2])
("bypeeping", [1])
("byr", [2])
("byt", [1])
("c", [18])
("cabin", [5])
("cabins", [1])
("cable", [1])
("cacaliban", [1])
("caddisses", [1])
("caduceus", [1])
("cadwal", [7])
("caesar", [14])
("caesars", [7])
("cage", [2])
("caged", [1])
("caius", [32])
("cake", [4])
("cakes", [2])
("calamity", [1])
("calchas", [14])
("calendar", [1])
("calendars", [1])
("calf", [4])
("calflike", [1])
("calfs", [1])
("caliban", [69])
("calibans", [1])
("call", [158])
("callat", [1])
("calld", [50])
("calldst", [1])
("called", [20])
("callest", [1])
("calling", [4])
("calls", [23])
("callst", [3])
("callt", [1])
("calm", [5])
("calmd", [2])
("calumniate", [1])
("calumniating", [1])
("calumny", [2])
("calvesguts", [1])
("cambio", [7])
("cambria", [2])
("cambric", [1])
("cambrics", [1])
("came", [98])
("camel", [2])
("cameo", [1])
("camest", [13])
("camet", [1])
("camillo", [122])
("camillos", [2])
("camp", [9])
("camps", [1])
("can", [297])
("canary", [2])
("cancel", [2])
("cancer", [1])
("candied", [1])
("candle", [3])
("candlecases", [1])
("candy", [1])
("canker", [1])
("cankers", [1])
("cannonbullets", [1])
("cannons", [1])
("cannot", [162])
("canonize", [1])
("canopied", [2])
("canopies", [1])
("canst", [40])
("cantons", [1])
("canvasclimber", [1])
("cap", [7])
("capable", [4])
("capacity", [4])
("capape", [1])
("caparison", [1])
("caparisoned", [2])
("cape", [3])
("caper", [3])
("capering", [1])
("capers", [1])
("capilet", [1])
("capital", [2])
("capitol", [1])
("capocchia", [1])
("capon", [4])
("capricious", [1])
("caps", [2])
("captain", [28])
("captaingeneral", [1])
("captains", [3])
("captive", [3])
("captives", [2])
("captum", [1])
("car", [1])
("caracks", [1])
("carat", [1])
("carbonadoed", [1])
("carbuncle", [1])
("carbuncles", [1])
("carcanet", [1])
("carcass", [2])
("carcasses", [1])
("card", [1])
("cardmaker", [1])
("care", [64])
("cared", [1])
("career", [1])
("careful", [8])
("carefully", [1])
("careless", [5])
("carelessly", [1])
("cares", [11])
("carest", [1])
("carl", [1])
("carlot", [1])
("carnations", [1])
("carol", [1])
("carouse", [1])
("carouses", [1])
("carousing", [1])
("carpenter", [1])
("carpet", [2])
("carpets", [1])
("carriage", [6])
("carried", [4])
("carries", [5])
("carrion", [1])
("carry", [16])
("carrying", [2])
("cars", [1])
("cart", [2])
("carters", [1])
("carthage", [5])
("carve", [1])
("carved", [3])
("carvers", [1])
("carving", [1])
("casa", [1])
("case", [28])
("cased", [2])
("casement", [2])
("cases", [2])
("casket", [2])
("casque", [1])
("cassandra", [21])
("cassandras", [2])
("cassibelan", [4])
("cast", [33])
("castiliano", [1])
("casting", [3])
("castle", [1])
("casts", [1])
("casual", [1])
("casually", [1])
("casualties", [1])
("cat", [8])
("cataian", [1])
("catalogue", [1])
("catarrhs", [1])
("catch", [23])
("catches", [3])
("catechise", [1])
("catechism", [1])
("caterpillar", [1])
("caters", [1])
("caterwauling", [1])
("cates", [2])
("catlike", [1])
("catlings", [1])
("cats", [2])
("cattle", [2])
("caught", [9])
("caulkd", [1])
("caulked", [1])
("cause", [63])
("caused", [2])
("causes", [1])
("causeth", [1])
("cavaliers", [1])
("cave", [19])
("cavekeeper", [1])
("caves", [1])
("cavil", [1])
("cease", [12])
("cedar", [5])
("cedius", [1])
("celebrate", [3])
("celebrated", [1])
("celebration", [3])
("celerity", [1])
("celestial", [5])
("celia", [125])
("cell", [16])
("cellar", [1])
("cells", [1])
("celsa", [3])
("censer", [1])
("censure", [5])
("censureo", [1])
("centaur", [7])
("centre", [5])
("century", [1])
("cerberus", [1])
("ceremonial", [1])
("ceremonies", [2])
("ceremonious", [2])
("ceremony", [2])
("ceres", [11])
("cerimon", [32])
("cerimons", [2])
("cerns", [1])
("certain", [36])
("certainly", [8])
("certainties", [1])
("certainty", [2])
("certes", [2])
("cesario", [18])
("cetera", [1])
("chafe", [2])
("chafed", [3])
("chafes", [1])
("chaff", [3])
("chaffless", [1])
("chain", [50])
("chaind", [2])
("chains", [2])
("chaliced", [1])
("chalkd", [1])
("chalky", [1])
("challenge", [13])
("challenged", [3])
("challenger", [2])
("challengers", [1])
("chamber", [28])
("chambercouncils", [1])
("chamberhanging", [1])
("chamberi", [1])
("chambermaid", [1])
("chambers", [1])
("champ", [1])
("champaign", [1])
("champion", [1])
("chance", [30])
("chanced", [1])
("chancei", [1])
("chances", [2])
("change", [32])
("changeable", [2])
("changed", [16])
("changeful", [1])
("changeling", [2])
("changes", [5])
("changest", [1])
("changeth", [1])
("changing", [3])
("channels", [1])
("chant", [1])
("chanticleer", [2])
("chantry", [1])
("chants", [2])
("chaos", [1])
("chapel", [5])
("chapeless", [1])
("chapmen", [1])
("chaps", [1])
("chapter", [1])
("character", [6])
("characterless", [1])
("characters", [6])
("charge", [43])
("charged", [10])
("chargeful", [1])
("charges", [1])
("chargeth", [1])
("charging", [1])
("chariot", [1])
("chariots", [1])
("charitable", [3])
("charities", [1])
("charity", [15])
("charles", [23])
("charm", [8])
("charmd", [3])
("charmed", [2])
("charming", [2])
("charmingly", [1])
("charms", [6])
("charon", [1])
("charter", [1])
("chase", [9])
("chased", [2])
("chaser", [1])
("chaste", [13])
("chastise", [1])
("chastised", [1])
("chastity", [7])
("chastitythere", [1])
("chat", [6])
("chattels", [1])
("chatter", [2])
("chattering", [1])
("cheap", [3])
("cheapen", [1])
("cheapest", [1])
("cheat", [3])
("cheated", [2])
("cheaters", [1])
("cheek", [28])
("cheeks", [8])
("cheer", [20])
("cheerful", [5])
("cheerfully", [1])
("cheerly", [5])
("cheese", [2])
("cheque", [4])
("cheques", [3])
("chequins", [1])
("cherish", [2])
("cherry", [1])
("cherrypit", [1])
("cherrystone", [1])
("cherubim", [1])
("cherubims", [1])
("cherubins", [1])
("chess", [1])
("chest", [5])
("chestnut", [2])
("chests", [1])
("chetas", [1])
("cheveril", [1])
("chewing", [1])
("chick", [1])
("chickens", [2])
("chid", [3])
("chidden", [1])
("chide", [14])
("chiders", [1])
("chides", [3])
("chiding", [6])
("chief", [1])
("chiefest", [2])
("chiefly", [3])
("child", [44])
("childbed", [3])
("childhoods", [1])
("childish", [2])
("childishness", [1])
("childness", [1])
("children", [21])
("childs", [1])
("chill", [1])
("chime", [2])
("chimney", [2])
("chimneypiece", [1])
("chimneysweepers", [1])
("chin", [13])
("chine", [1])
("chins", [3])
("chippd", [1])
("chirurgeonly", [1])
("chisel", [1])
("chivalry", [4])
("choice", [12])
("choke", [2])
("choked", [2])
("choking", [1])
("choler", [1])
("choleric", [6])
("choose", [17])
("chopt", [1])
("chorus", [1])
("chose", [5])
("chosen", [3])
("chough", [1])
("choughs", [1])
("christendom", [2])
("christened", [1])
("christian", [4])
("christmas", [1])
("christopher", [1])
("christophero", [2])
("chronicle", [3])
("chronicles", [1])
("chuck", [1])
("church", [22])
("churchman", [1])
("churchyard", [1])
("churl", [2])
("churlish", [6])
("churls", [1])
("cicatrice", [1])
("cicel", [1])
("cicely", [1])
("cinquespotted", [1])
("cipher", [2])
("circes", [1])
("circle", [4])
("circumstance", [7])
("circumstances", [5])
("circumstancewhat", [1])
("circumstantial", [3])
("circumvention", [1])
("cited", [1])
("cities", [3])
("citizen", [1])
("citizens", [4])
("city", [22])
("citys", [1])
("citywoman", [1])
("civet", [2])
("civil", [4])
("civility", [3])
("clad", [1])
("claim", [8])
("claims", [2])
("clamorous", [3])
("clamour", [5])
("clamours", [3])
("clang", [1])
("clap", [3])
("clappd", [3])
("clapped", [1])
("clapperclawing", [1])
("claps", [2])
("claribel", [4])
("clasp", [3])
("clasping", [1])
("claspings", [1])
("clause", [1])
("claws", [1])
("clay", [2])
("clean", [4])
("cleanliest", [1])
("cleanly", [1])
("cleanse", [1])
("cleansed", [1])
("clear", [20])
("cleard", [3])
("cleared", [1])
("clearer", [3])
("clearly", [1])
("clearstores", [1])
("cleave", [1])
("clef", [1])
("cleft", [2])
("clement", [1])
("cleomenes", [17])
("cleon", [37])
("cleons", [3])
("cleopatra", [1])
("cleopatras", [1])
("clerk", [1])
("clerklike", [1])
("clerks", [1])
("clients", [1])
("cliff", [1])
("cliffs", [1])
("climate", [3])
("climates", [1])
("climb", [4])
("clime", [1])
("clip", [1])
("clippd", [2])
("clipping", [1])
("cloak", [2])
("cloakbagdoublet", [1])
("clock", [14])
("clocks", [2])
("clodpole", [1])
("clog", [2])
("cloistress", [1])
("close", [18])
("closely", [1])
("closeness", [1])
("closes", [2])
("closet", [2])
("closetwar", [1])
("cloten", [103])
("clotens", [8])
("cloten lords", [1])
("cloth", [4])
("clothe", [2])
("clothed", [2])
("clothes", [12])
("cloths", [2])
("clotpoles", [1])
("clotpoll", [1])
("cloud", [4])
("cloudcappd", [1])
("clouded", [1])
("clouds", [8])
("cloudy", [2])
("clouted", [1])
("cloven", [4])
("clowder", [1])
("clown", [192])
("clownish", [1])
("cloyd", [1])
("cloyed", [1])
("cloyment", [1])
("cloys", [1])
("club", [1])
("clubs", [1])
("clustering", [2])
("coact", [1])
("coactive", [1])
("coal", [1])
("coals", [2])
("coast", [10])
("coasting", [1])
("coasts", [1])
("coat", [7])
("coats", [3])
("cobloaf", [1])
("cobwebs", [1])
("cock", [8])
("cockadiddledow", [1])
("cockatrices", [1])
("cockerel", [1])
("cockle", [1])
("cockles", [1])
("cockney", [1])
("cockpigeon", [1])
("cocks", [1])
("codpiece", [1])
("cods", [1])
("coffer", [3])
("coffers", [2])
("coffin", [4])
("coffind", [1])
("cogging", [1])
("cogitation", [1])
("cognition", [1])
("cognizance", [1])
("coheirs", [1])
("cohere", [1])
("coigns", [1])
("coil", [2])
("coin", [1])
("coind", [1])
("coiner", [1])
("coining", [1])
("coins", [1])
("coistrel", [1])
("cojoin", [1])
("cold", [39])
("colder", [2])
("coldest", [2])
("coldly", [6])
("colic", [1])
("collect", [1])
("collected", [1])
("collection", [1])
("collier", [1])
("collop", [1])
("colossuswise", [1])
("colour", [23])
("colourd", [2])
("colouring", [1])
("colours", [7])
("colted", [1])
("colts", [1])
("comates", [1])
("comb", [2])
("combat", [5])
("combatant", [1])
("combatants", [1])
("combed", [1])
("combination", [1])
("combine", [1])
("combless", [1])
("come", [617])
("comedian", [1])
("comedy", [1])
("comei", [1])
("comelius", [1])
("comely", [1])
("comeo", [1])
("comer", [1])
("comers", [1])
("comes", [163])
("comesone", [1])
("comest", [2])
("comet", [2])
("comfort", [54])
("comfortable", [3])
("comforted", [1])
("comforter", [2])
("comforting", [1])
("comfortless", [1])
("comforts", [2])
("coming", [32])
("comingon", [1])
("command", [51])
("commanded", [10])
("commander", [3])
("commandment", [3])
("commands", [9])
("commence", [1])
("commend", [21])
("commendable", [1])
("commendation", [3])
("commendations", [2])
("commended", [5])
("commends", [7])
("comment", [1])
("commenting", [1])
("commerce", [3])
("commission", [11])
("commit", [9])
("commits", [1])
("committed", [2])
("committing", [3])
("commix", [1])
("commixtion", [1])
("commodious", [1])
("commodities", [1])
("commodity", [5])
("common", [25])
("commonkissing", [1])
("commonly", [2])
("commonwealth", [2])
("commotion", [2])
("commune", [2])
("communicate", [2])
("communicatest", [1])
("communities", [1])
("comondy", [1])
("compact", [5])
("companies", [3])
("companion", [10])
("companions", [5])
("company", [53])
("companyof", [1])
("comparative", [1])
("compare", [7])
("comparison", [3])
("comparisonhad", [1])
("comparisons", [2])
("compass", [6])
("compassed", [4])
("compassion", [1])
("compelld", [2])
("compensation", [1])
("competent", [1])
("competitors", [1])
("complain", [4])
("complaind", [1])
("complainest", [1])
("complaining", [1])
("complaint", [2])
("complete", [2])
("complexion", [15])
("complexions", [3])
("compliment", [3])
("complimental", [1])
("composed", [3])
("composes", [1])
("composure", [2])
("compound", [3])
("compounded", [2])
("compounds", [2])
("comptible", [1])
("compulsion", [1])
("computation", [1])
("con", [3])
("concave", [1])
("conceal", [5])
("concealed", [1])
("concealing", [1])
("concealment", [2])
("conceit", [11])
("conceited", [2])
("conceive", [8])
("conceived", [3])
("conceives", [2])
("conceiving", [2])
("conceivinghark", [1])
("conception", [3])
("concern", [1])
("concerneth", [1])
("concerning", [1])
("concerns", [5])
("conclude", [5])
("concluded", [3])
("concluding", [1])
("conclusion", [8])
("conclusions", [2])
("concupy", [1])
("concur", [1])
("concurs", [1])
("condemn", [4])
("condemnation", [1])
("condemnd", [5])
("condemned", [1])
("condition", [12])
("conditions", [5])
("condolements", [1])
("conduce", [2])
("conduct", [12])
("conduit", [1])
("conduits", [1])
("confection", [1])
("confections", [1])
("confederate", [2])
("confederates", [4])
("confer", [2])
("conference", [7])
("conferring", [1])
("confess", [28])
("confessd", [3])
("confessed", [1])
("confesses", [1])
("confession", [2])
("confidence", [4])
("confident", [4])
("confine", [5])
("confined", [6])
("confiners", [1])
("confines", [3])
("confirm", [5])
("confirmation", [3])
("confirmd", [2])
("confirmer", [1])
("confirms", [3])
("confiscate", [3])
("conflux", [1])
("conformable", [1])
("confound", [2])
("confounded", [1])
("confounds", [3])
("confused", [2])
("confusion", [6])
("congeald", [1])
("conjecture", [2])
("conjure", [7])
("conjured", [1])
("conjurer", [3])
("conjures", [1])
("conned", [1])
("connive", [1])
("conquerd", [2])
("conquering", [1])
("conqueror", [2])
("conquers", [1])
("conquest", [2])
("cons", [1])
("consanguineous", [1])
("consanguinity", [1])
("conscience", [20])
("consciences", [2])
("consecrate", [2])
("consecrated", [1])
("consent", [21])
("consented", [1])
("consenting", [1])
("consequence", [2])
("consequently", [1])
("conserves", [3])
("consider", [13])
("consideration", [1])
("considerd", [3])
("considered", [3])
("considering", [1])
("consign", [1])
("consignd", [1])
("consist", [3])
("consisting", [1])
("consists", [2])
("consolation", [1])
("consonancy", [1])
("consort", [2])
("conspiracy", [3])
("conspire", [1])
("conspired", [1])
("conspiring", [1])
("constable", [1])
("constancy", [4])
("constant", [15])
("constantly", [3])
("constantqualified", [1])
("constellation", [1])
("constitution", [1])
("constraind", [3])
("constrained", [2])
("constraint", [1])
("constringed", [1])
("construction", [4])
("construe", [3])
("consul", [1])
("consume", [2])
("consumed", [2])
("consummation", [1])
("contagion", [2])
("contagious", [2])
("contain", [2])
("containd", [1])
("containing", [1])
("contains", [1])
("contaminate", [1])
("contaminated", [1])
("contemn", [1])
("contemned", [1])
("contemplation", [4])
("contemplative", [1])
("contempt", [12])
("contend", [3])
("contending", [1])
("contends", [1])
("content", [41])
("contented", [4])
("contention", [3])
("contentious", [1])
("contents", [9])
("continency", [1])
("continent", [2])
("continual", [1])
("continuance", [2])
("continue", [11])
("continued", [1])
("continues", [2])
("continuing", [1])
("contract", [11])
("contracted", [2])
("contradiction", [2])
("contradicts", [1])
("contraries", [2])
("contrary", [8])
("contributors", [1])
("contrive", [3])
("contriver", [1])
("control", [4])
("controls", [1])
("controversy", [2])
("conveniences", [1])
("conveniently", [2])
("convents", [1])
("conversant", [2])
("conversation", [2])
("converse", [2])
("conversed", [1])
("conversion", [1])
("converted", [1])
("convertites", [1])
("convey", [5])
("conveyd", [5])
("convince", [4])
("convive", [1])
("convoy", [1])
("convulsions", [1])
("cony", [1])
("conycatched", [1])
("conycatching", [1])
("cook", [5])
("cookd", [1])
("cooked", [1])
("cookery", [1])
("cooks", [1])
("cool", [4])
("cooling", [3])
("cools", [1])
("copatain", [1])
("cope", [3])
("coped", [1])
("copest", [1])
("coppd", [1])
("copper", [2])
("copulation", [1])
("copulatives", [1])
("copy", [4])
("coragio", [2])
("coral", [2])
("coranto", [1])
("cord", [2])
("cordial", [5])
("cordis", [1])
("cords", [1])
("core", [3])
("corin", [33])
("corinth", [6])
("corivalld", [1])
("cork", [2])
("cormorant", [1])
("corn", [3])
("cornelius", [15])
("corner", [2])
("corners", [4])
("cornfield", [1])
("corollary", [1])
("coroners", [1])
("coronet", [1])
("corporal", [1])
("corpse", [3])
("correct", [2])
("correction", [1])
("corrects", [1])
("correspondent", [1])
("corresponding", [1])
("corresponsive", [1])
("corrupt", [1])
("corrupted", [3])
("corrupter", [1])
("corrupters", [1])
("corruption", [2])
("corse", [5])
("corses", [1])
("cost", [10])
("costlier", [1])
("costly", [3])
("cote", [2])
("cottage", [6])
("couch", [3])
("couchd", [1])
("couching", [1])
("cough", [1])
("could", [162])
("couldst", [5])
("council", [2])
("counsel", [23])
("counsellor", [5])
("counsellors", [1])
("counsels", [4])
("count", [20])
("counted", [4])
("countenance", [18])
("countenances", [1])
("counter", [2])
("counterchange", [1])
("countercheque", [2])
("counterfeit", [11])
("counterfeited", [3])
("counterfeiting", [1])
("counterfeits", [1])
("countermands", [1])
("counterpoints", [1])
("counters", [3])
("countervail", [1])
("countess", [2])
("countless", [2])
("countries", [1])
("country", [35])
("countryman", [4])
("countrymen", [4])
("countrys", [1])
("countrywoman", [2])
("counts", [5])
("countys", [1])
("couple", [8])
("coupled", [3])
("couples", [2])
("couplet", [1])
("courage", [19])
("courageous", [1])
("courages", [1])
("course", [25])
("coursed", [1])
("courser", [1])
("courses", [4])
("court", [79])
("courtcontempt", [1])
("courted", [1])
("courteous", [7])
("courteously", [1])
("courtesies", [2])
("courtesy", [17])
("courtezan", [16])
("courtezans", [1])
("courtier", [11])
